"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.954681666E-1,-3.541517822E-2,6.688657759E-1,3.953331739E-1,7.777685899E-1
6.054721667E-1,-1.220419887E-1,7.288785276E-1,4.232319939E-1,8.516357647E-1
6.154771667E-1,-3.137310402E-1,7.478327157E-1,3.939918226E-1,9.016154904E-1
6.254811666E-1,-5.227403484E-1,7.260885286E-1,3.395817268E-1,9.569627853E-1
6.354851667E-1,-6.473402748E-1,6.644106361E-1,2.813399506E-1,9.693518930E-1
6.454900417E-1,-6.439114675E-1,6.249029003E-1,3.184376103E-1,9.521177051E-1
6.554940416E-1,-5.885242289E-1,6.312705182E-1,3.963336325E-1,9.497071039E-1
6.654980417E-1,-5.822519206E-1,5.636654493E-1,3.502932411E-1,8.828597808E-1
6.755020417E-1,-5.636981572E-1,4.937869830E-1,2.109055603E-1,7.785000658E-1
6.855060416E-1,-5.462212681E-1,4.375776990E-1,2.831923485E-2,7.004526361E-1
6.955100417E-1,-5.747911293E-1,3.565525393E-1,-1.464394230E-1,6.920686817E-1
7.055140417E-1,-5.442062080E-1,2.310471717E-1,-3.516737688E-1,6.879081566E-1
7.155180416E-1,-4.182622992E-1,1.465917429E-1,-4.908679068E-1,6.613499769E-1
7.255220417E-1,-2.350932804E-1,9.915708303E-2,-6.507875007E-1,6.990174166E-1
7.355260417E-1,-5.062884763E-2,7.170148194E-3,-9.455970973E-1,9.469786490E-1
7.455300416E-1,7.370927875E-2,-1.313369420E-1,-1.420847091E0,1.428806812E0
7.555340417E-1,1.533785879E-1,-2.025284006E-1,-1.981682196E0,1.997900665E0
7.655380417E-1,1.582108000E-1,-2.273281963E-1,-2.504633775E0,2.519900615E0
7.755420416E-1,9.280109567E-2,-2.527185608E-1,-2.974733541E0,2.986891085E0
7.855460417E-1,6.044502536E-2,-2.970670603E-1,-3.237117403E0,3.251281520E0
7.955500417E-1,3.797702612E-2,-2.922072932E-1,-3.279507962E0,3.292719216E0
8.055540416E-1,1.577788917E-2,-2.871501826E-1,-3.196798512E0,3.209707915E0
8.155580417E-1,-5.415402431E-2,-2.717234735E-1,-3.095114263E0,3.107490725E0
8.255620417E-1,-1.716802450E-1,-2.970211597E-1,-3.018488256E0,3.037921498E0
8.355660416E-1,-1.302310143E-1,-2.603234495E-1,-2.974587945E0,2.988796055E0
8.455700417E-1,-1.955674365E-3,-1.788131171E-1,-2.957473145E0,2.962874510E0
8.555740417E-1,1.147486836E-2,-6.555854335E-2,-2.985029903E0,2.985771779E0
8.655780416E-1,4.190487497E-2,7.226661533E-2,-2.991306304E0,2.992472538E0
8.755820417E-1,6.157549314E-2,2.137851678E-1,-2.790950875E0,2.799803998E0
8.855860417E-1,-1.841094520E-1,4.127460359E-1,-2.289956176E0,2.334128288E0
8.955900416E-1,-3.982483032E-1,6.483038959E-1,-1.324538187E0,1.527514668E0
9.055950417E-1,-4.891030709E-1,9.263552262E-1,1.296134752E-1,1.055535633E0
9.155990417E-1,-5.213905918E-1,1.401953129E0,1.949069935E0,2.456866773E0
9.256030417E-1,-4.233638486E-1,2.001782584E0,4.084680083E0,4.568476972E0
9.356070417E-1,-2.765018912E-1,2.636180924E0,6.160803582E0,6.706817721E0
9.456110417E-1,-3.048562825E-1,3.185635301E0,7.712906631E0,8.350457372E0
9.556150417E-1,-3.881690922E-1,3.558280693E0,8.815802600E0,9.514747092E0
9.656190417E-1,-4.816556916E-1,3.761253628E0,9.719920719E0,1.043340212E1
9.756230416E-1,-8.107405700E-1,3.768530196E0,1.101263894E1,1.166779056E1
9.856270417E-1,-1.219117274E0,3.554587592E0,1.288804098E1,1.342471378E1
9.956310417E-1,-1.192597520E0,3.260257759E0,1.482196896E1,1.522308554E1
1.005635042E0,-9.405332623E-1,2.974602563E0,1.607311875E1,1.637308796E1
1.015639042E0,-7.863747838E-1,2.746112379E0,1.636323888E1,1.661069249E1
1.025643042E0,-5.587031367E-1,2.621290990E0,1.583459445E1,1.605981622E1
1.035647042E0,-4.323514576E-1,2.419534860E0,1.466784338E1,1.487234702E1
1.045651042E0,-3.349935628E-1,2.134992389E0,1.309824487E1,1.327533171E1
1.055655042E0,-4.218720046E-1,2.013806506E0,1.148689725E1,1.166971298E1
1.065659042E0,-5.173734815E-1,2.117412736E0,1.019454565E1,1.042496393E1
1.075663042E0,-3.764075641E-1,2.307154006E0,9.361850681E0,9.649294816E0
1.085667042E0,-1.053735504E-1,2.467758309E0,8.825085640E0,9.164227802E0
1.095671042E0,4.953724556E-2,2.473195927E0,8.379882733E0,8.737367261E0
1.105675042E0,1.055811265E-1,2.178640685E0,7.916477444E0,8.211469889E0
1.115679042E0,6.247121349E-2,1.578528663E0,7.270760649E0,7.440404277E0
1.125683042E0,-4.764578093E-2,7.125156793E-1,6.147301776E0,6.188640226E0
1.135687042E0,-2.619753793E-1,-3.293704417E-1,4.334291287E0,4.354675298E0
1.145691042E0,-4.990215567E-1,-1.286345051E0,2.155436887E0,2.559221420E0
1.155695042E0,-3.231119841E-1,-2.155574881E0,-7.672424018E-2,2.181006884E0
1.165699042E0,1.381319365E-1,-2.780579669E0,-1.981786276E0,3.417335303E0
1.175703042E0,5.054891254E-1,-3.013187170E0,-3.268016430E0,4.473784479E0
1.185707042E0,6.429959397E-1,-2.873100455E0,-3.849921391E0,4.846652940E0
1.195711042E0,2.673982333E-1,-2.655958546E0,-3.980720097E0,4.792885363E0
1.205716042E0,5.533402897E-3,-2.736850097E0,-3.924621325E0,4.784666302E0
1.215720042E0,-3.761395058E-2,-3.187820113E0,-4.051367911E0,5.155307345E0
1.225724042E0,5.232638570E-2,-3.911611270E0,-4.594170202E0,6.034056730E0
1.235728042E0,9.591881278E-2,-4.663242191E0,-5.564067158E0,7.260431908E0
1.245732042E0,8.782074801E-2,-5.278744084E0,-6.702421228E0,8.532016286E0
1.255736042E0,-7.977246679E-4,-5.737128369E0,-7.666599607E0,9.575562234E0
1.265740042E0,-1.018665549E-1,-6.022670714E0,-8.425227891E0,1.035699784E1
1.275744042E0,-1.901306954E-1,-6.149827189E0,-8.961916333E0,1.087071610E1
1.285748042E0,3.571306828E-1,-6.031415225E0,-9.340971444E0,1.112471390E1
