"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.136668333E-1,8.968139233E-1,-1.837575519E0,-2.474115402E0,3.209704975E0
6.236328333E-1,-1.063429749E0,-1.217798727E0,-3.703238139E0,4.040778302E0
6.335978333E-1,-1.937146731E0,-5.163927573E-1,-4.442118037E0,4.873562515E0
6.435638333E-1,-2.263743693E-1,-2.425696948E-1,-4.760612365E0,4.772160465E0
6.535288333E-1,1.815427290E0,6.993734774E-1,-4.261177118E0,4.684285424E0
6.634948333E-1,2.341593522E0,1.595942256E0,-3.204920295E0,4.278037635E0
6.734598333E-1,-6.226875365E-2,1.959886407E0,-1.714404214E0,2.604652364E0
6.834258333E-1,-4.138707186E0,1.794704611E0,6.131214917E-1,4.552557498E0
6.933908333E-1,-6.493383853E0,4.559828335E-1,4.668667822E0,8.010518925E0
7.033568333E-1,-5.864501191E0,-6.798010924E-1,1.079983070E1,1.230816180E1
7.133218333E-1,-2.725566140E0,-4.346657856E-1,1.807980831E1,1.828926225E1
7.232878333E-1,2.121941112E0,-8.495336299E-1,2.546759923E1,2.556996191E1
7.332528333E-1,5.029203631E0,-3.406993051E0,3.351875910E1,3.406475748E1
7.432188333E-1,7.633680367E0,-7.081754665E0,4.370154716E1,4.492493238E1
7.531838334E-1,8.890885527E0,-9.275470349E0,5.049695666E1,5.210590013E1
7.631498333E-1,7.259704149E0,-8.294991102E0,4.577301453E1,4.708162105E1
7.731148333E-1,6.523830889E0,-5.391256208E0,3.440384512E1,3.542951555E1
7.830808334E-1,6.925726393E0,-1.759070802E0,2.365165519E1,2.470750513E1
7.930458333E-1,7.603879448E0,1.771780895E0,1.465154719E1,1.660198859E1
8.030118333E-1,6.454674116E0,3.169347004E0,7.674775184E0,1.051711712E1
8.129768333E-1,3.534648586E0,2.022036901E0,3.235081987E0,5.200781607E0
8.229428333E-1,-5.205888654E-1,-7.091032442E-1,4.896902776E-1,1.006795285E0
8.329078333E-1,-4.583701055E0,-3.398289178E0,-1.239816710E0,5.839163482E0
8.428738333E-1,-7.712130121E0,-5.051651677E0,-3.011763958E0,9.698807030E0
8.528388334E-1,-8.904406629E0,-5.561782651E0,-5.563460802E0,1.188166570E1
8.628048333E-1,-6.842517591E0,-4.828930063E0,-7.280938897E0,1.109732778E1
8.727695000E-1,-3.090749316E0,-2.938514425E0,-7.708939880E0,8.809957573E0
8.827355000E-1,6.490136017E-1,-1.587910521E0,-8.808494750E0,8.973976724E0
8.927005000E-1,3.317502293E0,1.229064265E-1,-1.133769034E1,1.181372717E1
9.026665000E-1,4.405020669E0,1.846352775E0,-1.411143871E1,1.489784978E1
9.126315000E-1,4.910750737E0,2.751005914E0,-1.609550423E1,1.705135662E1
9.225975000E-1,5.280118765E0,3.568227684E0,-1.638750833E1,1.758301260E1
9.325625000E-1,5.621320755E0,4.223922460E0,-1.547241089E1,1.699518364E1
9.425285000E-1,5.514947623E0,4.306764935E0,-1.454863151E1,1.614390134E1
9.524935000E-1,4.972901961E0,3.642429435E0,-1.348335887E1,1.482558641E1
9.624595000E-1,3.718739400E0,2.524426307E0,-1.173509869E1,1.256639535E1
9.724245000E-1,2.278259405E0,1.020160207E0,-9.935806353E0,1.024458104E1
