"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.191957083E-1,-2.018709104E0,-7.906184006E0,-5.875562954E0,1.005510676E1
6.292507083E-1,-2.222082866E0,-7.925042446E0,-5.451076148E0,9.872091024E0
6.393057083E-1,-2.508736181E0,-7.665541846E0,-4.908656849E0,9.441885462E0
6.493607083E-1,-1.941868504E0,-7.040549337E0,-4.663777211E0,8.665506686E0
6.594157083E-1,-9.354042310E-1,-6.354283270E0,-4.215292847E0,7.682485974E0
6.694717083E-1,2.020312411E-1,-5.773671128E0,-3.052293933E0,6.533956931E0
6.795267083E-1,1.153392524E0,-5.324533045E0,-3.230995953E-2,5.448119896E0
6.895817083E-1,8.113251454E-1,-5.708403338E0,3.501128253E0,6.745518231E0
6.996367083E-1,7.983139211E-1,-6.426325645E0,5.309444890E0,8.374077349E0
7.096917083E-1,6.976289606E-1,-6.616351383E0,5.865068371E0,8.869149834E0
7.197467083E-1,9.702705932E-1,-5.926243696E0,5.613228793E0,8.220105039E0
7.298027083E-1,2.094731678E0,-4.610447681E0,5.161561790E0,7.230895431E0
7.398577083E-1,4.082240624E0,-2.877001717E0,5.753485370E0,7.618688949E0
7.499127083E-1,5.695833578E0,-1.910153645E0,6.558406060E0,8.894037168E0
7.599677083E-1,6.969557122E0,-1.382568294E0,7.682613376E0,1.046464380E1
7.700227083E-1,7.708501339E0,-1.283676674E0,9.500281173E0,1.230138858E1
7.800777083E-1,7.306067306E0,-1.585972169E0,1.128230200E1,1.353455820E1
7.901337083E-1,6.889190651E0,-1.493552248E0,1.194374956E1,1.386884277E1
8.001887083E-1,6.599999059E0,-7.488625565E-1,1.071642718E1,1.260803689E1
8.102437083E-1,6.344787977E0,5.328392208E-1,7.732355055E0,1.001646479E1
8.202987083E-1,6.651438770E0,1.571380442E0,4.845774137E0,8.378090546E0
8.303537083E-1,6.379921557E0,2.142074537E0,2.898745465E0,7.327660450E0
8.404087083E-1,5.769976857E0,2.012250270E0,1.300902279E0,6.247730054E0
8.504647083E-1,5.420039712E0,1.447295802E0,4.469532707E-1,5.627722705E0
8.605197083E-1,4.848158632E0,8.226237202E-1,1.863197726E-1,4.920982317E0
8.705747083E-1,4.656771662E0,4.710505235E-1,3.258626971E-1,4.691865024E0
8.806297083E-1,4.213131716E0,1.191282481E-1,9.276680723E-1,4.315696751E0
8.906847083E-1,3.820160818E0,-3.915441781E-1,1.422138010E0,4.095047257E0
9.007407083E-1,3.665527107E0,-4.812229246E-1,1.823259927E0,4.122128241E0
9.107957083E-1,3.545576155E0,-2.516945672E-1,2.547738864E0,4.373263512E0
9.208507083E-1,4.111660890E0,4.012944102E-2,2.901881912E0,5.032721359E0
9.309057083E-1,4.655422125E0,1.125606555E-1,3.741847012E0,5.973863417E0
9.409607083E-1,4.692554868E0,-3.225967348E-2,5.431426579E0,7.177848324E0
9.510157083E-1,4.960321092E0,-2.415888244E-1,7.691416944E0,9.155383395E0
9.610717083E-1,5.572647362E0,-8.346467650E-1,9.870323385E0,1.136548800E1
9.711267083E-1,5.411394019E0,-9.343271738E-1,6.862851868E0,8.789475994E0
9.811817083E-1,4.943196352E0,-1.128922511E0,5.789033518E0,7.695619876E0
9.912367083E-1,5.405664917E0,-1.620809003E0,6.227649536E0,8.404275921E0
1.001291708E0,5.606240786E0,-1.823310360E0,7.237305220E0,9.334504982E0
