"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.237982083E-1,-1.300307910E0,7.719410782E-1,-2.286133266E0,2.741003283E0
6.338532083E-1,-1.392155389E0,-9.497433579E-1,-2.339024840E0,2.882905873E0
6.439082083E-1,-1.722359936E0,-1.672697633E0,-1.215739630E0,2.691182633E0
6.539642083E-1,-1.540578187E0,-1.698155094E0,-7.652157569E-1,2.417160944E0
6.640192083E-1,-7.532383204E-1,-1.235370195E0,-7.616986567E-1,1.635142908E0
6.740742083E-1,-4.067399222E-1,-8.629478735E-1,-8.885838211E-1,1.303724512E0
6.841292083E-1,-4.628591591E-1,-1.124338074E0,-1.066926237E0,1.617623659E0
6.941842083E-1,-5.906664294E-1,-1.780728304E0,-1.365854613E0,2.320654853E0
7.042392083E-1,-1.150318642E0,-2.471195887E0,-2.029918801E0,3.398619195E0
7.142942083E-1,-1.347005528E0,-3.030880845E0,-2.695440701E0,4.273881510E0
7.243492083E-1,-1.041499620E0,-3.240469612E0,-3.017769048E0,4.548878410E0
7.344042083E-1,-5.437700057E-1,-3.276936065E0,-3.444128718E0,4.784978413E0
7.444592083E-1,1.084354448E-1,-3.081721800E0,-3.262308378E0,4.489033688E0
7.545142083E-1,7.616641581E-1,-3.357381473E0,-2.513137965E0,4.262394289E0
7.645692083E-1,1.422404789E0,-4.096864218E0,-1.597676833E0,4.621699154E0
7.746242083E-1,1.855000514E0,-4.814653209E0,-6.608920741E-1,5.201796879E0
7.846792083E-1,2.301717265E0,-5.373874190E0,2.021847305E-1,5.849555953E0
7.947342083E-1,2.786861917E0,-6.027123953E0,7.894027644E-1,6.687000764E0
8.047892083E-1,3.255219213E0,-6.692566915E0,8.621093827E-1,7.492004847E0
8.148442083E-1,3.595557570E0,-7.286736411E0,7.887329659E-1,8.163740654E0
8.248992083E-1,3.848107585E0,-7.572973405E0,6.585596198E-1,8.520068013E0
8.349542083E-1,4.106144627E0,-7.484969301E0,4.352714109E-1,8.548371210E0
8.450092083E-1,4.331213313E0,-7.241712851E0,3.518219957E-1,8.445448034E0
8.550642083E-1,4.576735559E0,-6.919108515E0,3.547189987E-1,8.303396690E0
8.651192083E-1,4.673488267E0,-6.557296259E0,5.162492082E-1,8.068837590E0
8.751742083E-1,4.629454640E0,-6.278814427E0,9.094507796E-1,7.853818281E0
8.852292083E-1,4.542652139E0,-6.158035510E0,1.616233556E0,7.821080533E0
8.952842083E-1,4.635163277E0,-6.147545021E0,2.472059521E0,8.086292516E0
9.053402083E-1,4.875125991E0,-6.104510683E0,3.696151899E0,8.642536836E0
9.153952083E-1,4.990385721E0,-5.634996808E0,4.919915662E0,8.992369476E0
9.254502083E-1,5.072929695E0,-4.666779757E0,5.779856898E0,8.995565282E0
9.355052083E-1,5.082191100E0,-3.631157758E0,6.077705877E0,8.715072103E0
9.455602083E-1,4.983325793E0,-2.538570430E0,6.009093479E0,8.208963407E0
9.556152083E-1,4.912560450E0,-1.419105790E0,5.506557453E0,7.514604873E0
9.656702083E-1,4.717869803E0,-3.518924546E-1,4.911349491E0,6.819345834E0
9.757252083E-1,4.386358404E0,4.553618592E-1,4.409157282E0,6.236037396E0
9.857802083E-1,4.109871642E0,9.994821131E-1,3.973761325E0,5.803515183E0
9.958352083E-1,3.881105177E0,1.408861468E0,3.586991984E0,5.469403946E0
1.005890208E0,3.716266905E0,1.744035564E0,3.130550728E0,5.162620228E0
1.015945208E0,3.516485673E0,1.900919284E0,2.832045107E0,4.898943263E0
1.026000208E0,3.195895118E0,2.092800928E0,2.734078517E0,4.697738463E0
1.036055208E0,2.849181542E0,2.392604046E0,2.016576040E0,4.231898924E0
1.046110208E0,2.325549932E0,2.248094205E0,-5.094252882E-1,3.274389128E0
1.056165208E0,2.025463223E0,2.820360616E0,2.008327373E0,4.011273377E0
1.066220208E0,2.241630108E0,2.717350802E0,3.739027777E0,5.137044835E0
1.076275208E0,1.919187739E0,1.935447092E0,-1.568055131E-1,2.730169408E0
1.086330208E0,6.404133707E-1,1.796499122E0,-2.751641214E-2,1.907431659E0
1.096385208E0,6.118503070E-1,2.064782240E0,9.729479601E-1,2.363115365E0
1.106440208E0,8.341263628E-1,2.024865053E0,5.127889721E-1,2.249177139E0
1.116495208E0,5.684271294E-1,1.956266103E0,7.049563989E-2,2.038395473E0
1.126550208E0,4.194277954E-1,2.063325698E0,1.742072654E-1,2.112718813E0
1.136606208E0,5.471479422E-1,2.037752316E0,2.860329258E-1,2.129229956E0
1.146661208E0,5.769406754E-1,1.944534835E0,3.114753306E-1,2.052094819E0
1.156716208E0,3.890643740E-1,1.910954860E0,3.216664428E-1,1.976509262E0
1.166771208E0,2.411514527E-1,1.919782401E0,8.097998992E-2,1.936562999E0
1.176826208E0,2.372484362E-1,2.020738673E0,-8.475012839E-2,2.036382623E0
1.186881208E0,1.310244083E-1,2.089468015E0,-2.622248179E-1,2.109930292E0
1.196936208E0,1.634127206E-1,2.160563725E0,-4.570109202E-1,2.214406988E0
1.206991208E0,2.515507257E-1,2.235779384E0,-6.005764367E-1,2.328664698E0
1.217046208E0,3.403412801E-1,2.238598326E0,-5.888907762E-1,2.339646768E0
1.227101208E0,5.330643386E-1,2.148010923E0,-4.671896070E-1,2.261940459E0
1.237156208E0,6.366957110E-1,2.155067927E0,-2.618074729E-1,2.262353278E0
1.247211208E0,7.768932313E-1,2.373821036E0,-9.854444101E-2,2.499660059E0
1.257266208E0,1.044747748E0,2.645301996E0,-3.352968872E-2,2.844335555E0
1.267321208E0,1.380621171E0,2.864506509E0,1.614076372E-1,3.183954269E0
1.277376375E0,1.899507181E0,3.091413560E0,3.446524322E-1,3.644688002E0
1.287431375E0,2.453382930E0,3.452465678E0,5.115793294E-1,4.266183361E0
1.297486375E0,2.582683579E0,3.682416789E0,7.290998447E-1,4.556537552E0
1.307541375E0,2.864411784E0,3.791510630E0,7.937092388E-1,4.817715443E0
1.317596375E0,3.190634378E0,3.899898713E0,8.273365029E-1,5.106255320E0
1.327651375E0,3.335833606E0,4.093249762E0,7.347955444E-1,5.331266637E0
1.337706375E0,3.506410335E0,4.281331301E0,6.739506608E-1,5.574847140E0
1.347761375E0,3.820689406E0,4.356844583E0,7.114903700E-1,5.838320032E0
1.357817375E0,4.317692211E0,4.310994810E0,8.283674401E-1,6.157380523E0
1.367872375E0,4.890511184E0,4.282963259E0,9.229268575E-1,6.566023751E0
1.377927375E0,5.269411928E0,4.100657600E0,1.174881626E0,6.779560579E0
1.387982375E0,5.666056048E0,3.874057528E0,1.445441650E0,7.014400504E0
1.398037375E0,6.015575117E0,3.625650850E0,1.658025945E0,7.216753987E0
1.408092375E0,6.222978780E0,3.485960868E0,1.806776188E0,7.358113091E0
1.418147375E0,6.366980499E0,3.499528747E0,1.911245466E0,7.512522969E0
1.428202375E0,6.354140013E0,3.665376248E0,1.970804620E0,7.595666475E0
1.438257375E0,6.495096502E0,3.716392035E0,2.000425445E0,7.745937664E0
1.448312375E0,6.750105271E0,3.636990355E0,2.052861521E0,7.937623098E0
1.458367375E0,7.062200407E0,3.425536911E0,2.033133016E0,8.108181521E0
1.468422375E0,7.433837155E0,3.178833527E0,1.923553855E0,8.310654419E0
1.478477375E0,7.790288683E0,2.992354125E0,1.728567924E0,8.522366341E0
1.488532375E0,8.048387706E0,2.696538808E0,1.559350088E0,8.630147096E0
1.498587375E0,7.952875777E0,2.384212123E0,1.586627349E0,8.452815325E0
1.508642375E0,7.633380405E0,2.375855867E0,1.701017599E0,8.173533409E0
1.518697375E0,7.205806269E0,2.542610856E0,1.856499156E0,7.863529937E0
1.528752375E0,6.779983374E0,2.789904808E0,1.892540808E0,7.571885769E0
1.538807375E0,6.473061270E0,2.972726777E0,1.800300981E0,7.347020506E0
1.548862375E0,6.260468788E0,2.896970251E0,1.602039440E0,7.081838494E0
1.558917375E0,6.141864451E0,2.516804754E0,1.446851413E0,6.793392681E0
1.568972375E0,6.067277952E0,1.866323063E0,1.370180383E0,6.494029397E0
1.579027375E0,5.977947700E0,8.254859322E-1,1.323084569E0,6.178012504E0
1.589083375E0,5.658213177E0,-4.539327997E-1,1.489666480E0,5.868606101E0
1.599138375E0,5.117169144E0,-1.559719048E0,1.626841575E0,5.591489700E0
1.609193375E0,4.577871088E0,-2.475988850E0,1.625673301E0,5.452544192E0
1.619248375E0,4.015514538E0,-3.153199918E0,1.607221243E0,5.352586931E0
1.629303375E0,3.347261989E0,-3.517284987E0,1.545457689E0,5.095477992E0
1.639358375E0,2.655159232E0,-3.624262721E0,1.477282662E0,4.729430714E0
