"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.165522083E-1,6.771681497E0,-2.947942768E0,2.265488502E0,7.725184465E0
6.266066250E-1,7.212088518E0,-3.675513566E0,6.865017092E-1,8.123724845E0
6.366616250E-1,7.939798479E0,-3.572931769E0,-1.438046676E-1,8.707865473E0
6.467156250E-1,9.494049795E0,-2.118893543E0,-8.147024971E-1,9.761681798E0
6.567706250E-1,1.213966403E1,1.228633325E0,-2.930376563E0,1.254862899E1
6.668246250E-1,1.029777473E1,4.735441271E0,-1.135239112E0,1.139110777E1
6.768796250E-1,8.359350820E0,6.048677375E0,-2.170761854E0,1.054407185E1
6.869336250E-1,1.048079726E1,5.006343942E0,-2.353203899E0,1.185108263E1
6.969886250E-1,1.082077309E1,1.813600473E0,2.071937478E-1,1.097365965E1
7.070426250E-1,9.631758741E0,2.614635104E-1,1.528327686E-1,9.636518949E0
7.170966250E-1,7.450909270E0,-1.483886508E0,1.334827825E0,7.713607032E0
7.271516250E-1,4.759325978E0,-2.194836010E0,-1.566527545E-1,5.243379536E0
7.372056250E-1,4.012803184E0,-1.561970226E0,-6.552321448E0,7.840615839E0
7.472606250E-1,3.173453504E0,-1.921122583E0,-1.454733460E0,3.984691777E0
7.573146250E-1,3.270168205E0,-2.015054594E0,-2.153507890E0,4.403639556E0
7.673696250E-1,3.908181294E0,-7.556707621E-1,-6.057625369E0,7.248430481E0
7.774236250E-1,4.574389656E0,3.672396415E-1,-6.985958562E0,8.358440208E0
7.874776250E-1,5.133669401E0,2.290778879E0,-8.250613074E0,9.983729038E0
7.975326250E-1,5.351082328E0,3.372796780E0,-6.253845062E0,8.894965894E0
8.075866250E-1,6.376722545E0,3.543748900E0,-3.230570861E0,7.978554679E0
8.176416250E-1,6.409764576E0,3.199827955E0,-1.056634553E0,7.241578380E0
8.276956250E-1,5.660556157E0,3.542743179E0,-1.039160734E0,6.758163972E0
8.377506250E-1,3.745608818E0,3.471627588E0,-1.531272928E0,5.331658308E0
8.478046250E-1,3.297623221E0,3.968398844E0,-1.711472128E0,5.436142487E0
8.578596250E-1,3.458061463E0,4.724261979E0,-1.241705360E0,5.984870302E0
8.679136250E-1,3.003200710E0,5.383089986E0,-5.824391046E-1,6.191615913E0
8.779676250E-1,3.476535156E0,5.368968376E0,1.118450148E0,6.493308005E0
8.880226250E-1,2.553746878E0,4.032409483E0,2.230642312E0,5.268559052E0
8.980766250E-1,7.230585015E-1,2.312076777E0,2.840368326E0,3.733122667E0
9.081316250E-1,-1.269995944E0,1.293985900E0,2.978471081E0,3.486915426E0
9.181856250E-1,-4.293637351E0,-6.180275980E-1,2.695651200E0,5.107231658E0
9.282406250E-1,-7.306737982E0,-2.992848215E0,1.250314508E0,7.994300892E0
9.382946250E-1,-4.689426023E0,9.866737872E-2,1.094439434E0,4.816456098E0
9.483486250E-1,-3.412581235E0,2.080080602E0,1.464049244E0,4.256276094E0
9.584036250E-1,-2.793278652E0,2.732224365E0,-6.634894073E-2,3.907922439E0
9.684576250E-1,-3.197485560E0,2.253063169E0,-3.353921968E-1,3.925900594E0
9.785126250E-1,-5.758307569E0,-4.364238971E-1,-3.235581632E-1,5.783879473E0
9.885666250E-1,-4.818277606E0,-2.511124769E-1,1.781931661E-1,4.828106188E0
9.986216250E-1,-3.593154949E0,1.908411906E0,7.153407615E-1,4.130921313E0
1.008675625E0,-3.389452574E0,3.098189606E0,5.898255998E-1,4.629801488E0
1.018729625E0,-2.906257383E0,3.887738551E0,8.573069184E-1,4.929078836E0
1.028784625E0,-2.139404406E0,4.461829585E0,1.912998900E0,5.305142718E0
1.038838625E0,-3.482596965E0,1.253598889E0,1.434411462E0,3.969575297E0
1.048893625E0,-5.019746345E0,-3.475500199E-1,2.826462770E0,5.771268160E0
1.058947625E0,-6.184661391E0,-3.375126895E0,1.260758659E0,7.157585520E0
1.069002625E0,-5.871834185E0,-3.515340203E0,1.192658038E-1,6.844726274E0
1.079056625E0,-3.694833351E0,-1.156776892E0,-1.035378170E0,4.007734301E0
1.089111625E0,-2.832695317E0,-4.628860563E-2,-2.455025997E0,3.748794212E0
1.099165625E0,-3.212712879E0,3.173301476E-1,-2.845594860E0,4.303444269E0
1.109219625E0,-4.229604492E0,-3.422407481E-1,-2.574760602E0,4.963474090E0
1.119274625E0,-3.625346795E0,-9.309974769E-1,-2.933528212E0,4.755573936E0
1.129328625E0,-1.620059389E0,-1.767455417E0,-2.129187566E0,3.206544989E0
1.139383625E0,2.173924028E0,-2.689918298E0,2.989871398E0,4.571754270E0
1.149437625E0,2.872226588E0,-2.811549447E0,5.129682185E0,6.516758027E0
1.159492625E0,4.792027116E-1,-3.042358344E0,3.704507570E0,4.817567422E0
1.169546625E0,1.539374245E0,-5.616137783E0,2.163241165E0,6.212108258E0
1.179601625E0,3.096135187E0,-7.790790374E0,1.014876662E0,8.444669466E0
1.189655625E0,3.802144377E0,-6.484196123E0,-7.574658573E-1,7.554790252E0
1.199709625E0,1.796298562E0,-1.333242060E0,-4.275215479E-1,2.277498098E0
1.209764625E0,1.199154587E0,2.211803753E0,-6.939300851E-1,2.609901632E0
