"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.944271667E-1,4.848860590E-1,-2.974800199E-2,4.738367218E-1,6.786167348E-1
6.043931667E-1,7.459803177E-1,-1.245170420E-1,3.419369853E-1,8.300072470E-1
6.143581667E-1,8.594814979E-1,-2.176324895E-1,2.482949960E-1,9.207186056E-1
6.243241667E-1,5.735275825E-1,-2.633419284E-1,4.657207865E-1,7.843332902E-1
6.342901667E-1,2.358825266E-1,-1.098712286E-1,6.198048592E-1,6.722129995E-1
6.442551667E-1,3.648187481E-2,4.409853101E-2,4.784683013E-1,4.818791581E-1
6.542211667E-1,-2.484460004E-2,2.051238334E-1,1.591191101E-1,2.607909745E-1
6.641871667E-1,-8.337230511E-2,3.891123211E-1,-1.002680540E-1,4.103815571E-1
6.741521667E-1,-1.414832499E-1,5.081929144E-1,-2.222088128E-1,5.724109579E-1
6.841181667E-1,-1.168003254E-1,4.474128619E-1,-1.116198385E-1,4.756885255E-1
6.940841667E-1,-5.437691286E-3,2.646736318E-1,4.556852102E-2,2.686227652E-1
7.040491667E-1,2.538498509E-1,9.319584668E-3,1.866437083E-1,3.152181393E-1
7.140151667E-1,5.121750145E-1,-2.072937351E-1,2.675563091E-1,6.139057881E-1
7.239811667E-1,7.082170987E-1,-4.657219559E-1,3.240480137E-1,9.074555164E-1
7.339461667E-1,8.608498925E-1,-7.394333366E-1,4.325524557E-1,1.214465242E0
7.439121667E-1,8.231183946E-1,-9.482315603E-1,3.887053549E-1,1.314442405E0
7.538781667E-1,5.524333866E-1,-1.002163061E0,3.278791094E-1,1.190385719E0
7.638431667E-1,3.695873717E-1,-8.674154386E-1,5.197777104E-1,1.076649078E0
7.738091667E-1,5.321567045E-1,-7.917436972E-1,6.025830549E-1,1.128341783E0
7.837751667E-1,4.084992032E-1,-7.399879450E-1,6.018217474E-1,1.037614174E0
7.937401667E-1,4.583381651E-1,-6.324468318E-1,3.144118023E-1,8.419724758E-1
8.037061667E-1,7.359867684E-1,-7.682261959E-1,-2.965473890E-2,1.064296676E0
8.136721667E-1,1.077780789E0,-6.809214190E-1,-3.436326778E-1,1.320359355E0
8.236371667E-1,1.561175589E0,-4.306947953E-1,-4.797488415E-1,1.689060738E0
8.336031667E-1,1.639509275E0,-5.134378669E-1,-6.629818690E-1,1.841508638E0
8.435691667E-1,1.427008595E0,-5.817064485E-1,-8.168741530E-1,1.744138556E0
8.535341667E-1,1.149465533E0,-3.368411368E-1,-1.007502154E0,1.565181636E0
8.635001667E-1,7.939722173E-1,-3.054965526E-2,-1.002706853E0,1.279353819E0
8.734651667E-1,4.971266934E-1,9.293681502E-2,-7.987150401E-1,9.453665512E-1
8.834311667E-1,2.932153532E-1,3.782446861E-2,-5.363563210E-1,6.124410476E-1
8.933971667E-1,2.988815975E-1,-1.472153485E-2,-3.047288132E-1,4.270908364E-1
9.033621667E-1,3.930024006E-1,-1.494109780E-2,-1.336626720E-1,4.153791439E-1
9.133281667E-1,5.544410281E-1,-4.730836004E-2,5.776405871E-2,5.594458160E-1
9.232941667E-1,6.737874504E-1,-1.347002605E-1,2.463133746E-1,7.299342210E-1
9.332591667E-1,6.881767903E-1,-3.355395466E-1,3.432783365E-1,8.390554799E-1
9.432251667E-1,8.143895980E-1,-4.772096881E-1,3.749901259E-1,1.015665840E0
9.531911667E-1,9.996375760E-1,-5.552399039E-1,3.971902496E-1,1.210506806E0
9.631561667E-1,1.161208424E0,-6.012101287E-1,3.372188669E-1,1.350398158E0
9.731221667E-1,1.309203571E0,-5.797748208E-1,1.014749193E-1,1.435426764E0
9.830881667E-1,1.387491065E0,-5.524940515E-1,-1.869436705E-1,1.505101016E0
9.930531667E-1,1.350702576E0,-4.476467505E-1,-3.852356172E-1,1.474174869E0
1.003019167E0,1.076544761E0,-2.770209047E-1,-6.031964278E-1,1.264727296E0
1.012985167E0,7.970749692E-1,-1.350855920E-1,-8.403513086E-1,1.166090453E0
1.022950167E0,6.773342983E-1,-1.788487852E-2,-1.045323699E0,1.245713955E0
1.032916167E0,7.596636795E-1,9.657992274E-2,-1.236777327E0,1.454659666E0
1.042882167E0,8.899815249E-1,1.929066610E-1,-1.311342775E0,1.596527472E0
1.052847167E0,9.570984243E-1,2.455994296E-1,-1.157641110E0,1.522001779E0
1.062813167E0,9.584234034E-1,2.726153201E-1,-8.439485157E-1,1.305811483E0
1.072779167E0,9.469149866E-1,2.918082207E-1,-6.596530491E-1,1.190353802E0
1.082744167E0,9.969304613E-1,3.459338495E-1,-6.144148958E-1,1.221084042E0
1.092710167E0,9.960986949E-1,3.944350415E-1,-6.508325243E-1,1.253544808E0
1.102675167E0,9.467617895E-1,4.519394839E-1,-6.481784731E-1,1.233183894E0
1.112641167E0,8.736721786E-1,4.909947914E-1,-6.391889638E-1,1.188672155E0
1.122607167E0,8.018073401E-1,4.999919021E-1,-6.833705252E-1,1.166139866E0
1.132572167E0,7.460498265E-1,5.032832998E-1,-7.452451766E-1,1.168449741E0
1.142538167E0,7.732877650E-1,5.274972045E-1,-7.355955166E-1,1.190515868E0
1.152504167E0,8.339304811E-1,5.341010499E-1,-7.481208372E-1,1.241123993E0
1.162469167E0,8.611369177E-1,4.962543619E-1,-7.998189944E-1,1.275749037E0
1.172435167E0,8.908067132E-1,4.839491889E-1,-7.229748863E-1,1.245165091E0
1.182401167E0,8.638255405E-1,5.607938817E-1,-2.927116156E-1,1.070684095E0
1.192366167E0,7.469172610E-1,6.596317068E-1,2.096630269E-1,1.018311332E0
1.202332167E0,5.261312219E-1,6.897173855E-1,6.970986181E-1,1.112865948E0
1.212298167E0,1.280789465E-1,7.633227208E-1,1.133455857E0,1.372511556E0
1.222263167E0,-1.236873952E-1,8.075130531E-1,1.139524097E0,1.402102375E0
1.232229167E0,-2.706749216E-1,7.608709833E-1,9.004910910E-1,1.209575864E0
1.242195167E0,-2.364962650E-1,7.869264686E-1,5.829902047E-1,1.007502521E0
1.252160167E0,-1.280240558E-2,8.204392004E-1,3.262091446E-1,8.830044106E-1
1.262126167E0,1.687771024E-1,8.338030118E-1,1.658229429E-1,8.667239590E-1
1.272092167E0,2.874312875E-1,8.028095528E-1,5.438846111E-2,8.544460357E-1
1.282057167E0,3.094670313E-1,7.194288424E-1,8.392216265E-2,7.876488000E-1
1.292023167E0,2.690075149E-1,6.276217094E-1,1.065310067E-1,6.911026759E-1
1.301989167E0,2.464154086E-1,5.409037006E-1,8.670251369E-2,6.006785270E-1
1.311954167E0,2.746174067E-1,4.716884547E-1,7.255634487E-2,5.506079745E-1
1.321920167E0,3.369433900E-1,4.126040947E-1,6.243539929E-2,5.363498542E-1
1.331885167E0,4.033059986E-1,3.204034442E-1,2.935653090E-2,5.159223793E-1
1.341851167E0,4.057531314E-1,2.289573768E-1,7.069693029E-2,4.712272700E-1
1.351817167E0,2.780546194E-1,2.110882857E-1,3.306746632E-1,4.808517117E-1
1.361782292E0,5.309432611E-2,1.927938098E-1,5.628214037E-1,5.972908781E-1
1.371748292E0,-2.204051661E-1,1.706582978E-1,7.344740206E-1,7.855919926E-1
1.381714292E0,-4.645815296E-1,1.774580249E-1,9.211873108E-1,1.046858830E0
1.391679292E0,-5.512358037E-1,1.432287169E-1,9.710494423E-1,1.125749704E0
1.401645292E0,-5.746513443E-1,3.018361956E-2,9.160978943E-1,1.081836665E0
1.411611292E0,-6.865631781E-1,-6.979762852E-2,7.981484449E-1,1.055121626E0
