"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.141853333E-1,1.398810689E0,8.756765310E-1,-2.457473642E-1,1.668494081E0
6.241503333E-1,2.557851623E0,2.690136691E0,-4.092963248E-1,3.734563405E0
6.341163333E-1,4.437633222E0,4.875813623E0,1.951508809E0,6.875647877E0
6.440813333E-1,4.299844755E0,5.351226754E0,5.028493195E0,8.509408704E0
6.540473333E-1,3.223129109E0,4.029544348E0,6.225088456E0,8.085636350E0
6.640123333E-1,2.010628837E0,2.662464451E0,6.932174703E0,7.693269226E0
6.739773333E-1,1.142606165E0,2.681928078E0,7.929177597E0,8.448085252E0
6.839433333E-1,1.659290113E0,3.623103803E0,8.398932962E0,9.296354110E0
6.939083333E-1,2.167438297E0,4.685396122E0,9.013991051E0,1.038762534E1
7.038743333E-1,1.741725914E0,5.067864836E0,8.266642047E0,9.851610725E0
7.138393333E-1,1.068744721E0,5.142985185E0,6.376651209E0,8.261609561E0
7.238043333E-1,2.672203866E-1,5.206061440E0,4.215382894E0,6.704023821E0
7.337703333E-1,-6.958367890E-1,5.244682884E0,1.747439228E0,5.571752978E0
7.437353333E-1,-1.305016380E0,5.139955158E0,-1.351507884E-1,5.304759421E0
7.537003333E-1,-2.027485190E0,4.249405796E0,-4.821450305E-1,4.732928231E0
7.636663333E-1,-2.511184703E0,2.936243659E0,-1.589945644E-1,3.866892125E0
7.736313333E-1,-2.410608793E0,1.755715962E0,6.442655164E-1,3.051008251E0
7.835973333E-1,-1.826140412E0,6.358121236E-1,1.430737656E0,2.405422230E0
7.935623333E-1,-1.610984218E0,-3.460140295E-1,1.486282697E0,2.219016024E0
8.035273333E-1,-1.592486259E0,-1.278654501E0,1.048188250E0,2.295575838E0
8.134933333E-1,-1.607785791E0,-1.981813319E0,2.854119515E-1,2.567882234E0
8.234583333E-1,-1.657920988E0,-2.252801652E0,-7.829345745E-1,2.904617674E0
8.334243333E-1,-1.919682706E0,-2.198564049E0,-1.896882951E0,3.480952527E0
8.433893333E-1,-2.104929807E0,-2.073364637E0,-3.021658031E0,4.226107863E0
8.533543333E-1,-2.184875278E0,-2.157941249E0,-3.656223602E0,4.774762972E0
