"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.318210834E-1,9.491250148E0,-1.141616114E1,1.294822403E1,1.969946878E1
6.418250834E-1,1.309644159E1,-9.157099900E0,9.494208255E0,1.858787915E1
6.518290833E-1,1.655098595E1,-5.865315124E0,8.106990255E0,1.934063982E1
6.618340834E-1,2.010243037E1,-2.371343570E0,7.511539049E0,2.159060435E1
6.718380834E-1,2.223004270E1,5.774371040E-1,7.433684542E0,2.344712984E1
6.818420833E-1,2.129630317E1,3.408258389E0,6.889634455E0,2.264102067E1
6.918470834E-1,1.945812685E1,5.486539510E0,5.672157617E0,2.099748052E1
7.018510833E-1,1.870430030E1,6.577271517E0,3.075164148E0,2.006409691E1
7.118560834E-1,1.983251822E1,8.081640821E0,-1.567398781E0,2.147320275E1
7.218600834E-1,1.826300275E1,9.560718579E0,-1.680093922E0,2.068253671E1
7.318640833E-1,1.704212400E1,9.469881499E0,-2.377990685E0,1.964096448E1
7.418690834E-1,1.621103468E1,8.655585383E0,-2.752201962E0,1.858201871E1
7.518730834E-1,1.511083896E1,7.907352279E0,-2.413434752E0,1.722464343E1
7.618770833E-1,1.511868592E1,7.175641068E0,-1.852124269E0,1.683730540E1
7.718820834E-1,1.553855460E1,7.470874003E0,-2.701417140E0,1.745159855E1
7.818860834E-1,1.524483960E1,7.927247431E0,-4.008683821E0,1.764414725E1
7.918910834E-1,1.488902951E1,8.390507709E0,-6.523798145E0,1.829327094E1
8.018950834E-1,1.477049826E1,9.214789699E0,-8.661061885E0,1.944463836E1
8.118990833E-1,1.305845223E1,9.813060433E0,-1.116614239E1,1.978641113E1
8.219040834E-1,9.610184854E0,8.532783329E0,-1.361266069E1,1.872080594E1
8.319080834E-1,6.618358732E0,5.377525191E0,-1.573067071E1,1.789341920E1
8.419120833E-1,5.403975656E0,3.556987289E0,-1.579083155E1,1.706474355E1
8.519170834E-1,4.340357189E0,3.733702133E0,-1.337502399E1,1.454890027E1
8.619210834E-1,3.025331837E-1,8.817817551E-1,-1.281517064E1,1.284903358E1
8.719260833E-1,-2.730190703E0,-1.650924502E0,-1.161343333E1,1.204372562E1
8.819300834E-1,-5.337368853E0,-3.021666802E0,-1.001033262E1,1.173987801E1
8.919340834E-1,-5.153848143E0,-3.621625042E0,-7.307015140E0,9.647320295E0
9.019390834E-1,-2.279439666E0,-1.283235794E0,-4.864135564E0,5.522893633E0
9.119430834E-1,-6.658440810E-1,1.335944350E0,-2.689652542E0,3.076089473E0
9.219470833E-1,1.135687155E0,2.667193971E0,-1.604216943E0,3.313188946E0
9.319520834E-1,3.186800651E0,2.978665501E0,-3.359581488E0,5.505899956E0
9.419560834E-1,3.148524192E0,3.965580194E0,-2.340182004E0,5.578125373E0
9.519610833E-1,2.050294886E0,3.855198503E0,-1.565736417E0,4.638727751E0
9.619650834E-1,-2.173702419E-3,1.000707397E0,-4.940967393E-1,1.116042834E0
9.719690834E-1,-1.197584902E0,-1.454175343E0,-9.629253209E-2,1.886294722E0
9.819740833E-1,-2.501122522E0,-2.357635943E0,-1.003917811E0,3.580769761E0
9.919780834E-1,-3.058683770E0,-3.774531193E0,4.843944544E-1,4.882342688E0
1.001982083E0,-4.107578949E0,-5.132972413E0,3.533533815E0,7.463609839E0
1.011987083E0,-4.819285081E0,-6.808689110E0,5.073188142E0,9.763247104E0
1.021991083E0,-2.139461124E-1,-7.971154758E0,3.415041744E0,8.674536946E0
1.031996083E0,6.536867257E0,-7.347871975E0,-3.009549617E0,1.028490374E1
1.042000083E0,3.945953722E0,-3.747203354E0,-5.867947540E0,8.002805263E0
1.052004083E0,-2.949189395E0,-1.810773637E0,-4.024559304E0,5.307890055E0
1.062009083E0,1.736283910E0,-2.233422079E0,-3.737476803E0,4.687386143E0
1.072013083E0,-3.820170758E0,1.201852493E0,-9.374281862E0,1.019388613E1
1.082017083E0,-1.758524497E1,1.786398934E0,-6.832868516E0,1.895046579E1
1.092022083E0,-1.117043892E0,-4.058269671E0,-6.582810584E0,7.813496975E0
1.102026083E0,1.727286449E1,-8.995243124E0,-7.686522386E-1,1.948992234E1
1.112031083E0,1.753188211E1,-7.023075517E0,1.238896943E0,1.892684193E1
1.122035083E0,1.650804517E1,-3.687070588E0,-2.945465449E-1,1.691735211E1
1.132039083E0,2.147220145E1,-4.279129824E0,6.639758956E0,2.287909059E1
1.142044083E0,1.816727564E1,-2.619519283E0,1.337540640E1,2.271152311E1
1.152048083E0,1.392188133E1,-2.303918157E0,1.576689305E1,2.115943607E1
1.162052083E0,8.665486473E0,-2.695547120E0,1.274674769E1,1.564724278E1
