"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.064195000E-1,9.173740491E-2,-2.806124692E0,4.169626093E-1,2.838416699E0
6.163855000E-1,1.041514530E0,-2.329920725E0,-6.152042699E-1,2.625216067E0
6.263505000E-1,2.092263569E0,-1.980299622E0,-1.317637303E0,3.167857556E0
6.363155000E-1,2.369790258E0,-1.628711807E0,-6.335224271E-1,2.944479356E0
6.462815000E-1,2.261536223E0,-1.790988706E0,-7.022108388E-1,2.969054848E0
6.562465000E-1,2.148685691E0,-2.404683809E0,-8.473632896E-1,3.334273379E0
6.662125000E-1,1.553825931E0,-2.997183633E0,-1.045228974E0,3.534117763E0
6.761775000E-1,7.029168901E-1,-3.804689670E0,-1.598594261E0,4.186318102E0
6.861425000E-1,-3.021080911E-2,-4.434595886E0,-2.157115622E0,4.931500905E0
6.961085000E-1,-4.536883861E-2,-4.684899693E0,-2.677396778E0,5.396183556E0
7.060735000E-1,2.666657782E-1,-4.764974388E0,-3.208857225E0,5.750900473E0
7.160385000E-1,1.835443917E-1,-5.212861751E0,-3.612095250E0,6.344670856E0
7.260045000E-1,-5.352336556E-1,-5.792788600E0,-3.654698648E0,6.870203566E0
7.359695000E-1,-9.277031556E-1,-6.280079765E0,-3.557778710E0,7.277212677E0
7.459355000E-1,-8.056363893E-1,-6.882608441E0,-3.197077425E0,7.631556394E0
7.559005000E-1,-1.264821158E0,-7.393249876E0,-2.668979711E0,7.961367282E0
7.658655000E-1,-2.378483605E0,-7.896513880E0,-2.248628055E0,8.548008181E0
7.758315000E-1,-2.616870494E0,-8.525172594E0,-1.927918217E0,9.123784718E0
7.857965000E-1,-8.336761272E-1,-8.641189538E0,-2.022542539E0,8.913801144E0
7.957615000E-1,-1.290848869E-1,-7.775382961E0,-2.023014994E0,8.035286726E0
8.057275000E-1,-1.015406420E0,-7.143217088E0,-1.544826189E0,7.378555991E0
8.156925000E-1,-2.004806764E0,-7.581353050E0,-1.197309206E0,7.932825068E0
8.256585000E-1,-2.646479040E0,-8.313603959E0,-6.644357792E-1,8.749933543E0
8.356235000E-1,-2.354845651E0,-8.321418178E0,9.659670424E-1,8.701976262E0
8.455885000E-1,-1.298434462E0,-7.638300253E0,3.301446131E0,8.421942137E0
8.555545000E-1,2.680088836E-1,-6.701480995E0,5.300922573E0,8.548769293E0
8.655195000E-1,1.526015112E0,-5.357381533E0,6.141736397E0,8.291633433E0
8.754855000E-1,2.915914060E0,-3.707651033E0,5.529274471E0,7.267881889E0
8.854505000E-1,7.995381526E0,-2.685205442E0,1.977773917E0,8.663027397E0
8.954155000E-1,9.288779197E0,-2.924891582E0,1.414305226E0,9.840562434E0
9.053815000E-1,6.124756082E0,-1.239074113E0,3.323648009E0,7.077752314E0
9.153465000E-1,5.361352378E0,2.277570896E0,6.908444363E0,9.036483388E0
9.253115000E-1,5.426358798E0,4.605811424E0,9.783133214E0,1.209828765E1
9.352775000E-1,5.890609594E0,1.449356799E0,8.186347497E0,1.018902360E1
